cohort,cohort_size,retention1,retention2,retention3,retention4,retention5,retention6,retention7,retention8,retention9,retention10,retention11,retention12,retention13,retention14,retention15,retention16,retention17,retention18,retention19,retention20,retention21,retention22,retention23,retention24,retention25,retention26,retention27,retention28,retention29,retention30,retention31,retention32,retention33,retention34,retention35,retention36,retention37,retention38,retention39,retention40,retention41,retention42,retention43,retention44,retention45,retention46,retention47,retention48,retention49,retention50,retention51,retention52,retention53,retention54
2017-01-01T00:00:00,36,1.0,0.888888888888889,0.861111111111111,0.861111111111111,0.861111111111111,0.861111111111111,0.861111111111111,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.75,0.722222222222222,0.722222222222222,0.722222222222222,0.694444444444444,0.694444444444444,0.694444444444444,0.694444444444444,0.694444444444444,0.666666666666667,0.666666666666667,0.638888888888889,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.583333333333333,0.583333333333333,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556
2017-06-01T00:00:00,181,0.977900552486188,0.917127071823204,0.883977900552486,0.867403314917127,0.834254143646409,0.823204419889503,0.784530386740331,0.740331491712707,0.701657458563536,0.662983425414365,0.657458563535912,0.629834254143646,0.602209944751381,0.585635359116022,0.558011049723757,0.541436464088398,0.541436464088398,0.530386740331492,0.519337016574586,0.513812154696133,0.513812154696133,0.502762430939227,0.502762430939227,0.49171270718232,0.49171270718232,0.49171270718232,0.49171270718232,0.486187845303867,0.475138121546961,0.464088397790055,0.453038674033149,0.447513812154696,0.430939226519337,0.414364640883978,0.397790055248619,0.38121546961326,0.38121546961326,0.370165745856354,0.370165745856354,0.353591160220994,0.348066298342541,0.331491712707182,0.320441988950276,0.30939226519337,0.303867403314917,0.303867403314917,0.292817679558011,0.292817679558011,0.292817679558011,0.287292817679558,0.265193370165746,0.259668508287293,0.248618784530387,0.243093922651934
2016-09-01T00:00:00,24,1.0,1.0,1.0,0.958333333333333,0.958333333333333,0.958333333333333,0.958333333333333,0.958333333333333,0.958333333333333,0.958333333333333,0.916666666666667,0.916666666666667,0.916666666666667,0.875,0.875,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.791666666666667,0.75,0.75,0.708333333333333,0.708333333333333,0.666666666666667,0.625,0.625,0.583333333333333,0.583333333333333,0.541666666666667,0.541666666666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.458333333333333,0.458333333333333,0.416666666666667,0.416666666666667,0.416666666666667,0.375,0.375,0.375,0.375
2017-12-01T00:00:00,207,0.966183574879227,0.942028985507246,0.917874396135266,0.879227053140097,0.864734299516908,0.840579710144927,0.801932367149758,0.782608695652174,0.758454106280193,0.739130434782609,0.70048309178744,0.671497584541063,0.628019323671498,0.618357487922705,0.589371980676328,0.579710144927536,0.560386473429952,0.541062801932367,0.536231884057971,0.516908212560386,0.497584541062802,0.48792270531401,0.444444444444444,0.420289855072464,0.396135265700483,0.396135265700483,0.371980676328502,0.347826086956522,0.338164251207729,0.318840579710145,0.294685990338164,0.285024154589372,0.270531400966184,0.251207729468599,0.236714975845411,0.21256038647343,0.202898550724638,0.188405797101449,0.173913043478261,0.159420289855072,0.144927536231884,0.115942028985507,0.101449275362319,0.0917874396135266,0.072463768115942,0.0579710144927536,0.0579710144927536,0.0531400966183575,0.0483091787439614,0.0483091787439614,0.0483091787439614,0.0434782608695652,0.0434782608695652,0.0338164251207729
2017-10-01T00:00:00,247,0.935222672064777,0.850202429149798,0.846153846153846,0.825910931174089,0.797570850202429,0.781376518218624,0.740890688259109,0.688259109311741,0.668016194331984,0.639676113360324,0.623481781376518,0.59919028340081,0.57085020242915,0.562753036437247,0.546558704453441,0.522267206477733,0.502024291497976,0.502024291497976,0.477732793522267,0.45748987854251,0.433198380566802,0.433198380566802,0.417004048582996,0.396761133603239,0.392712550607287,0.376518218623482,0.360323886639676,0.352226720647773,0.348178137651822,0.340080971659919,0.319838056680162,0.307692307692308,0.299595141700405,0.279352226720648,0.275303643724696,0.275303643724696,0.255060728744939,0.255060728744939,0.242914979757085,0.238866396761134,0.230769230769231,0.226720647773279,0.218623481781377,0.210526315789474,0.210526315789474,0.202429149797571,0.194331983805668,0.178137651821862,0.165991902834008,0.161943319838057,0.1417004048583,0.137651821862348,0.133603238866397,0.121457489878543
2016-02-01T00:00:00,9,1.0,1.0,1.0,0.888888888888889,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.777777777777778,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556,0.555555555555556
2016-07-01T00:00:00,14,0.928571428571429,0.928571428571429,0.928571428571429,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.857142857142857,0.785714285714286,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.714285714285714,0.642857142857143,0.642857142857143,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.571428571428571,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.428571428571429,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286,0.285714285714286
2018-03-01T00:00:00,622,0.951768488745981,0.92443729903537,0.903536977491961,0.87459807073955,0.852090032154341,0.815112540192926,0.786173633440514,0.729903536977492,0.665594855305466,0.635048231511254,0.591639871382637,0.553054662379421,0.516077170418006,0.477491961414791,0.446945337620579,0.416398713826367,0.381028938906752,0.342443729903537,0.310289389067524,0.271704180064309,0.241157556270096,0.204180064308682,0.180064308681672,0.147909967845659,0.118971061093248,0.0916398713826367,0.0707395498392283,0.0594855305466238,0.0546623794212219,0.045016077170418,0.0401929260450161,0.0337620578778135,0.0321543408360129,0.0257234726688103,0.0192926045016077,0.0176848874598071,0.0160771704180064,0.0144694533762058,0.0144694533762058,0.0144694533762058,0.0128617363344051,0.0112540192926045,0.00964630225080386,0.00803858520900321,0.00643086816720257,0.00482315112540193,0.00482315112540193,0.00321543408360129,0.00160771704180064,0.00160771704180064,0.00160771704180064,0.00160771704180064,0.00160771704180064,0.00160771704180064
2017-05-01T00:00:00,140,0.95,0.9,0.864285714285714,0.828571428571429,0.8,0.778571428571429,0.771428571428571,0.757142857142857,0.75,0.75,0.735714285714286,0.714285714285714,0.707142857142857,0.692857142857143,0.671428571428571,0.65,0.635714285714286,0.635714285714286,0.628571428571429,0.621428571428571,0.614285714285714,0.592857142857143,0.578571428571429,0.578571428571429,0.578571428571429,0.578571428571429,0.542857142857143,0.535714285714286,0.521428571428571,0.514285714285714,0.514285714285714,0.5,0.492857142857143,0.485714285714286,0.471428571428571,0.457142857142857,0.457142857142857,0.45,0.428571428571429,0.414285714285714,0.4,0.385714285714286,0.385714285714286,0.371428571428571,0.371428571428571,0.357142857142857,0.357142857142857,0.321428571428571,0.321428571428571,0.321428571428571,0.314285714285714,0.307142857142857,0.3,0.292857142857143
2017-02-01T00:00:00,52,0.942307692307692,0.923076923076923,0.903846153846154,0.903846153846154,0.865384615384615,0.865384615384615,0.865384615384615,0.826923076923077,0.826923076923077,0.807692307692308,0.807692307692308,0.807692307692308,0.807692307692308,0.788461538461538,0.769230769230769,0.730769230769231,0.730769230769231,0.730769230769231,0.692307692307692,0.673076923076923,0.673076923076923,0.673076923076923,0.673076923076923,0.615384615384615,0.615384615384615,0.596153846153846,0.576923076923077,0.557692307692308,0.557692307692308,0.557692307692308,0.557692307692308,0.557692307692308,0.557692307692308,0.557692307692308,0.557692307692308,0.557692307692308,0.557692307692308,0.557692307692308,0.557692307692308,0.557692307692308,0.557692307692308,0.538461538461538,0.538461538461538,0.538461538461538,0.538461538461538,0.538461538461538,0.5,0.5,0.5,0.5,0.461538461538462,0.442307692307692,0.442307692307692,0.442307692307692
